px,pz,theta,vx,vz,theta_dot
-1.345347511688026021e+00,3.471568730233184352e-01,-5.359143268603111521e-02,4.730118133105252753e-01,7.213286635992495199e-01,-2.565536400427541330e-02
-1.344874499874715523e+00,3.478782016869176874e-01,-5.361708805003539274e-02,4.734187048985375457e-01,7.191038681086860951e-01,1.323407563462360437e-01
-1.344401081169817047e+00,3.485973055550263822e-01,-5.348474729368915548e-02,4.738196009746519222e-01,7.167637224543624841e-01,1.718927843978829140e-02
-1.343927261568842457e+00,3.493140692774807654e-01,-5.346755801524936957e-02,4.744483910644743951e-01,7.186989476093859075e-01,6.967924490673567117e-01
-1.343452813177778093e+00,3.500327682250901629e-01,-5.277076556618201519e-02,4.765826771325396560e-01,7.487683051405048529e-01,2.350593760680556255e+00
-1.342976230500645629e+00,3.507815365302306421e-01,-5.042017180550145694e-02,4.770671995259299636e-01,7.481314248814777690e-01,1.810413516431598424e+00
-1.342499163301119625e+00,3.515296679551121461e-01,-4.860975828906986124e-02,4.778032350826016961e-01,7.529070898963629022e-01,8.636450682198208995e-01
-1.342021360066037117e+00,3.522825750450084836e-01,-4.774611322085003939e-02,4.792633829478079588e-01,7.731115904829766183e-01,-5.999668310680972283e-01
-1.341542096683089325e+00,3.530556866354914725e-01,-4.834608005191813607e-02,4.796298407512332163e-01,7.709708910012217364e-01,-3.777823774758476416e-01
-1.341062466842338097e+00,3.538266575264926717e-01,-4.872386242939398537e-02,4.799877474988234471e-01,7.685581371360429292e-01,-2.449713938181964090e-01
-1.340582479094839297e+00,3.545952156636287267e-01,-4.896883382321218225e-02,4.803443086395179362e-01,7.660603434717436766e-01,-1.598494507823346733e-01
-1.340102134786199883e+00,3.553612760071004906e-01,-4.912868327399451396e-02,4.807021812841411612e-01,7.635526726838371969e-01,-8.596865597990201169e-02
-1.339621432604915841e+00,3.561248286797843443e-01,-4.921465192997441507e-02,4.810624328427919316e-01,7.610695874375488224e-01,9.362006381387344423e-05
-1.339140370172072991e+00,3.568858982672218905e-01,-4.921455830991060265e-02,4.814535081293016550e-01,7.591994891008084778e-01,2.650928094112225408e-01
-1.338658916663943765e+00,3.576450977563226941e-01,-4.894946550049938255e-02,4.818228894486957792e-01,7.568889579794084721e-01,9.767826095674270181e-02
-1.338177093774495008e+00,3.584019867143021232e-01,-4.885178723954263641e-02,4.821889492273077060e-01,7.545513044554020832e-01,-5.327647634755752759e-02
-1.337694904825267761e+00,3.591565380187575207e-01,-4.890506371589019297e-02,4.825498385109831534e-01,7.521228593848680033e-01,5.446866353621483692e-02
-1.337212354986756724e+00,3.599086608781423835e-01,-4.885059505235397892e-02,4.829746118843863956e-01,7.509916063879208403e-01,-3.325609120303067989e-01
-1.336729380374872322e+00,3.606596524845303020e-01,-4.918315596438428694e-02,4.833356569857008567e-01,7.485665288891464320e-01,-2.190834417397085898e-01
-1.336246044717886550e+00,3.614082190134194628e-01,-4.940223940612399611e-02,4.836967209918001109e-01,7.460918211490077390e-01,-1.394255199035311366e-01
-1.335762347996894750e+00,3.621543108345684492e-01,-4.954166492602752464e-02,4.840593370736709922e-01,7.436159226029706026e-01,-6.517423895476648354e-02
-1.335278288659821122e+00,3.628979267571714185e-01,-4.960683916498229151e-02,4.844250929342344691e-01,7.411826746344463146e-01,3.209876789138865760e-02
-1.334793863566886785e+00,3.636391094318058848e-01,-4.957474039709090091e-02,4.907596265579709516e-01,8.589626761255929610e-01,4.153876683777302792e-01
-1.334303103940328805e+00,3.644980721079315034e-01,-4.915935272871316958e-02,4.927263300123005396e-01,8.887916538609945682e-01,1.920877737129971674e+00
-1.333810377610316511e+00,3.653868637617925241e-01,-4.723847499158320001e-02,4.933640604438789268e-01,8.919439202738614902e-01,1.095249022144049622e+00
-1.333317013549872643e+00,3.662788076820663874e-01,-4.614322596943915000e-02,4.941401830681178553e-01,8.985515806544946971e-01,1.561725056818220603e-01
-1.332822873366804606e+00,3.671773592627208815e-01,-4.598705346375733111e-02,4.944671766408457181e-01,8.958230418000711071e-01,4.770910136203693197e-02
-1.332328406190163683e+00,3.680731823045209627e-01,-4.593934436239529434e-02,4.953475891400001552e-01,9.051443344266850710e-01,-9.273253104511012257e-01
-1.331833058601023634e+00,3.689783266389476402e-01,-4.686666967284639634e-02,4.957036338342710735e-01,9.030792031359724525e-01,-6.497799387204871158e-01
-1.331337354967189412e+00,3.698814058420836215e-01,-4.751644961156688274e-02,4.960576794112129262e-01,9.008179861597750415e-01,-4.100713975689215252e-01
-1.330841297287778113e+00,3.707822238282433847e-01,-4.792652100913580293e-02,4.963996456148184744e-01,8.981993651960228364e-01,-2.582460102835646421e-01
-1.330344897642163238e+00,3.716804231934394132e-01,-4.818476701941936530e-02,4.967373689959582173e-01,8.954306600023892448e-01,-1.677816128468869461e-01
-1.329848160273167323e+00,3.725758538534418296e-01,-4.835254863226625538e-02,4.970758352364623156e-01,8.926395639786677272e-01,-9.395271088513006130e-02
-1.329351084437930819e+00,3.734684934174204995e-01,-4.844650134315138523e-02,4.974162586590346602e-01,8.898645205845945316e-01,-1.482881701995633628e-02
-1.328853668179271752e+00,3.743583579380050930e-01,-4.846133016017133838e-02,4.977671155429541083e-01,8.872910048874581568e-01,1.372452557471880719e-01
-1.328355901063728695e+00,3.752456489428925290e-01,-4.832408490442414994e-02,4.981121015808133712e-01,8.845942212972670582e-01,2.081119983334810131e-02
-1.327857788962147900e+00,3.761302431641898036e-01,-4.830327370459080311e-02,4.985384444742406718e-01,8.835999283063662446e-01,4.193897198016154904e-01
-1.327359250517673672e+00,3.770138430924961925e-01,-4.788388398478918978e-02,5.004901233041312292e-01,9.141631898768564080e-01,1.905311402583698133e+00
-1.326858760394369563e+00,3.779280062823730524e-01,-4.597857258220549442e-02,5.011222870717607636e-01,9.175451134535670406e-01,1.072294574135262746e+00
-1.326357638107297898e+00,3.788455513958265963e-01,-4.490627800807023284e-02,5.018907112756630928e-01,9.244359937563102481e-01,1.345170570927759490e-01
-1.325855747396022188e+00,3.797699873895828970e-01,-4.477176095097745723e-02,5.022072119799284584e-01,9.216692834850134242e-01,1.607969597328293143e-02
-1.325353540184042167e+00,3.806916566730679241e-01,-4.475568125500417604e-02,5.025662021216338315e-01,9.198721522110269166e-01,3.185152912495636812e-01
-1.324850973981920532e+00,3.816115288252789339e-01,-4.443716596375461153e-02,5.029068089979442657e-01,9.176674308364756172e-01,6.102015628395424107e-02
-1.324348067172922638e+00,3.825291962561154224e-01,-4.437614580747065857e-02,5.033284171887667524e-01,9.173389230504842562e-01,-4.038335365427598300e-01
-1.323844738755733941e+00,3.834465351791658816e-01,-4.477997934401341945e-02,5.036453061128985942e-01,9.146652094650994380e-01,-2.550888620884449454e-01
-1.323341093449621031e+00,3.843612003886309747e-01,-4.503506820610186229e-02,5.039585463850625446e-01,9.118456296058862209e-01,-1.659141043549302308e-01
-1.322837134903235956e+00,3.852730460182368644e-01,-4.520098231045679288e-02,5.042725847979422360e-01,9.090041119514993273e-01,-9.303456185467907924e-02
-1.322332862318438051e+00,3.861820501301883590e-01,-4.529401687231147250e-02,5.045884731472476403e-01,9.061778802311429848e-01,-1.540072527528299484e-02
-1.321828273845290891e+00,3.870882280104194773e-01,-4.530941759758675552e-02,5.049130730705221337e-01,9.035294865065566228e-01,1.277286565811413810e-01
-1.321323360772220346e+00,3.879917574969260485e-01,-4.518168894100561134e-02,5.052343069713298718e-01,9.008044163674922000e-01,4.503289846871968982e-03
-1.320818126465248987e+00,3.888925619132935219e-01,-4.517718565115873969e-02,5.055709387683320344e-01,8.984399702781920016e-01,2.143555926415796065e-01
-1.320312555526480747e+00,3.897910018835717416e-01,-4.496283005851715864e-02,5.058896580849474578e-01,8.956800432180341831e-01,1.049762696695932113e-01
-1.319806665868395790e+00,3.906866819267897917e-01,-4.485785378884756675e-02,5.062131441090319539e-01,8.930597152600552313e-01,-4.821428522217084678e-02
-1.319300452724286865e+00,3.915797416420498389e-01,-4.490606807406973683e-02,5.065296509778491885e-01,8.903007558038371627e-01,5.001621400693138930e-02
-1.318793923073309005e+00,3.924700423978536579e-01,-4.485605186006280665e-02,5.075717019444107025e-01,9.036802815411532075e-01,-1.057991390851525493e+00
-1.318286351371364518e+00,3.933737226793947994e-01,-4.591404325091433258e-02,5.079190764296851457e-01,9.016092924340534109e-01,-7.730211361817123095e-01
-1.317778432294934854e+00,3.942753319718288463e-01,-4.668706438709604306e-02,5.082688498285462542e-01,8.994119432456517682e-01,-5.128086096263546612e-01
-1.317270163445106279e+00,3.951747439150745111e-01,-4.719987299672239595e-02,5.086105585583446942e-01,8.969157554562988688e-01,-3.172914529783353865e-01
-1.316761552886547948e+00,3.960716596705308179e-01,-4.751716444970072867e-02,5.089434553173806108e-01,8.941534335314776927e-01,-2.078470796318578895e-01
-1.316252609431230569e+00,3.969658131040623150e-01,-4.772501152933258939e-02,5.092759351649689403e-01,8.913352138799094382e-01,-1.307332718286185747e-01
-1.315743333496065537e+00,3.978571483179422219e-01,-4.785574480116120549e-02,5.096097374441140859e-01,8.885141867211657773e-01,-5.973995120718987584e-02
-1.315233723758621354e+00,3.987456625046633674e-01,-4.791548475236839799e-02,5.099462651390999079e-01,8.857309450552979246e-01,2.847857247097933253e-02
-1.314723777493482348e+00,3.996313934497186526e-01,-4.788700617989741920e-02,5.104000394529851770e-01,8.853840025728687557e-01,4.938531782393895675e-01
-1.314213377454029441e+00,4.005167774522915280e-01,-4.739315300165802824e-02,5.109407051847617565e-01,8.868558185191297571e-01,1.114366824269059197e+00
-1.313702436748844571e+00,4.014036332708106336e-01,-4.627878617738896694e-02,5.117124483475078423e-01,8.933174784624169362e-01,1.713282740580184260e-01
-1.313190724300496992e+00,4.022969507492730745e-01,-4.610745790333094923e-02,5.120380663199671778e-01,8.905384640314017997e-01,6.905683882449885347e-02
-1.312678686234177050e+00,4.031874892133044952e-01,-4.603840106450644842e-02,5.124231032861251700e-01,8.890734063736253079e-01,-2.846265607676178866e-01
-1.312166263130891020e+00,4.040765626196781146e-01,-4.632302762527406442e-02,5.127467556221283473e-01,8.862884904800237829e-01,-1.881413286549726283e-01
-1.311653516375268946e+00,4.049628511101581174e-01,-4.651116895392903849e-02,5.130708376119115233e-01,8.834696170470929255e-01,-1.150142516658785863e-01
-1.311140445537656962e+00,4.058463207272052231e-01,-4.662618320559491769e-02,5.133964096509147090e-01,8.806544366499791110e-01,-4.395421271639864125e-02
-1.310627049128006094e+00,4.067269751638551978e-01,-4.667013741831131657e-02,5.137253900995097933e-01,8.778950247565723286e-01,5.312017536126026340e-02
-1.310113323737906565e+00,4.076048701886117454e-01,-4.661701724295005955e-02,5.146564872405819946e-01,8.880211356459505323e-01,-9.629185861841647043e-01
-1.309598667250666093e+00,4.084928913242577009e-01,-4.757993582913422337e-02,5.150149125323149057e-01,8.858942873881157087e-01,-6.860017582416845228e-01
-1.309083652338133730e+00,4.093787856116458124e-01,-4.826593758737590667e-02,5.153728555262393485e-01,8.836015914183326103e-01,-4.429477009960889333e-01
-1.308568279482607455e+00,4.102623872030641272e-01,-4.870888528837199333e-02,5.157205339466943705e-01,8.809893878750766349e-01,-2.795262024586057659e-01
-1.308052558948660682e+00,4.111433765909391913e-01,-4.898841149083060093e-02,5.160629815454138569e-01,8.782043224129030268e-01,-1.855222402422405659e-01
-1.307536495967115187e+00,4.120215809133521145e-01,-4.917393373107284416e-02,5.164059113833906478e-01,8.753889453302847734e-01,-1.135968630602542800e-01
-1.307020090055731831e+00,4.128969698586824055e-01,-4.928753059413309989e-02,5.167503355727670611e-01,8.725775013518760614e-01,-4.359858303603017515e-02
-1.306503339720159085e+00,4.137695473600342955e-01,-4.933112917716912793e-02,5.170981060883139691e-01,8.698177401714869417e-01,5.113755421068379159e-02
-1.305986241614070842e+00,4.146393651002057701e-01,-4.927999162295844393e-02,5.192514558764717014e-01,9.036232578320929631e-01,-1.437010008374081327e+00
-1.305466990158194340e+00,4.155429883580378791e-01,-5.071700163133252559e-02,5.196326318259257837e-01,9.015418982554836980e-01,-1.141324953404811549e+00
-1.304947357526368368e+00,4.164445302562933549e-01,-5.185832658473733814e-02,5.200232392590725672e-01,8.994269995919154104e-01,-8.559138471981445617e-01
-1.304427334287109330e+00,4.173439572558852451e-01,-5.271424043193548292e-02,5.204179724381665650e-01,8.972219357992361477e-01,-5.894024042138084063e-01
-1.303906916314671260e+00,4.182411791916844646e-01,-5.330364283614929394e-02,5.208070744513182415e-01,8.947864428035193773e-01,-3.710824988447286032e-01
-1.303386109240219914e+00,4.191359656344879614e-01,-5.367472533499402509e-02,5.211840069027947608e-01,8.920411643459471573e-01,-2.412531099102785404e-01
-1.302864925233317095e+00,4.200280067988338972e-01,-5.391597844490430419e-02,5.215583762880904306e-01,8.891992447128194144e-01,-1.593051479061702302e-01
-1.302343366857029006e+00,4.209172060435467100e-01,-5.407528359281047609e-02,5.219336376675026701e-01,8.863426136375008868e-01,-9.119231558009759098e-02
-1.301821433219361612e+00,4.218035486571842241e-01,-5.416647590839057669e-02,5.223106320608476016e-01,8.834974751356101663e-01,-2.000047476147671921e-02
-1.301299122587300738e+00,4.226870461323198325e-01,-5.418647638315205600e-02,5.226934204745818935e-01,8.807474502604071276e-01,9.345603738395291682e-02
-1.300776429166826231e+00,4.235677935825802320e-01,-5.409302034576810025e-02,5.230915413234304978e-01,8.782774942783673211e-01,-1.010299433073484909e-01
-1.300253337625502770e+00,4.244460710768586109e-01,-5.419405028907545163e-02,5.234691407022297183e-01,8.754412408423493108e-01,-3.195914947538741613e-02
-1.299729868484800432e+00,4.253215123177009338e-01,-5.422600943855084010e-02,5.238508389742310145e-01,8.726675209283893953e-01,6.701201750434163107e-02
-1.299206017645826217e+00,4.261941798386293390e-01,-5.415899742104649667e-02,5.243666358050497189e-01,8.723601779931577926e-01,-4.080527492318541949e-01
-1.298681651010021199e+00,4.270665400166224757e-01,-5.456705017027835281e-02,5.247533198501541651e-01,8.696829890874190339e-01,-2.633227944577559709e-01
-1.298156897690170952e+00,4.279362230057098815e-01,-5.483037296473610572e-02,5.251361093291172510e-01,8.668810548659328097e-01,-1.766270878999563754e-01
-1.297631761580841925e+00,4.288031040605758126e-01,-5.500700005263606251e-02,5.255195806013147619e-01,8.640578194811875390e-01,-1.082034989198808889e-01
-1.297106242000240606e+00,4.296671618800569914e-01,-5.511520355155594131e-02,5.259045648025718611e-01,8.612395810991385625e-01,-4.097918595072873316e-02
-1.296580337435438102e+00,4.305284014611561183e-01,-5.515618273750667183e-02,5.262927841904835313e-01,8.584662277435221034e-01,4.882404474910041758e-02
-1.296054044651247628e+00,4.313868676888996667e-01,-5.510735869275756871e-02,5.293881521810447355e-01,9.047193613062809447e-01,1.614293499547480026e+00
-1.295524656499066563e+00,4.322915870502059277e-01,-5.349306519321008618e-02,5.302516653122157919e-01,9.105631480784432963e-01,6.692478607641585420e-01
-1.294994404833754276e+00,4.332021501982843970e-01,-5.282381733244592703e-02,5.312993755147976671e-01,9.203203698181245951e-01,1.673552671165973837e+00
-1.294463105458239394e+00,4.341224705681025475e-01,-5.115026466127995525e-02,5.321018209767869322e-01,9.256872160624535217e-01,7.521920117661404781e-01
-1.293931003637262656e+00,4.350481577841650016e-01,-5.039807264951381288e-02,5.366522516732665782e-01,1.004761633932195419e+00,2.081726425285917337e+00
-1.293394351385589447e+00,4.360529194180972068e-01,-4.831634622422789627e-02,5.371832542453909287e-01,1.005478880153635179e+00,1.428276099572022284e+00
-1.292857168131344103e+00,4.370583982982508275e-01,-4.688807012465587287e-02,5.379054478909833792e-01,1.010604437886580831e+00,5.888375843846546109e-01
-1.292319262683453207e+00,4.380690027361374139e-01,-4.629923254027121932e-02,5.384972350217065440e-01,1.013406460219576255e+00,1.237193838573265259e+00
-1.291780765448431456e+00,4.390824091963569931e-01,-4.506203870169795539e-02,5.391879812158888452e-01,1.018504969933922588e+00,4.193741408850194530e-01
-1.291241577467215462e+00,4.401009141662909352e-01,-4.464266456081293633e-02,5.407990796517581078e-01,1.044423664031659094e+00,-8.280852524647245305e-01
-1.290700778387563696e+00,4.411453378303226147e-01,-4.547074981327765830e-02,5.411315328044121742e-01,1.042055698920560936e+00,-5.670835281443413756e-01
